Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
6772.69 2595.94 2595.94 2595.94 2595.94 0.220931 0.220931 0.220931 0.220931
6958.62 2691.24 2691.24 2691.24 2691.24 0.216844 0.216844 0.216844 0.216844
6941.6 2684.88 2684.88 2684.88 2684.88 0.214898 0.214898 0.214898 0.214898
6950.3 2687.9 2687.9 2687.9 2687.9 0.216239 0.216239 0.216239 0.216239
6808.89 2638.81 2638.81 2638.81 2638.81 0.219347 0.219347 0.219347 0.219347
6793.69 2647.91 2647.91 2647.91 2647.91 0.21804 0.21804 0.21804 0.21804
6771.62 2641.12 2641.12 2641.12 2641.12 0.217942 0.217942 0.217942 0.217942
6728.33 2630.26 2630.26 2630.26 2630.26 0.218925 0.218925 0.218925 0.218925
6328.65 2524.06 2524.06 2524.06 2524.06 0.228893 0.228893 0.228893 0.228893
6071.97 2456.68 2456.68 2456.68 2456.68 0.236823 0.236823 0.236823 0.236823
6098.41 2357.77 2357.77 2357.77 2357.77 0.238628 0.238628 0.238628 0.238628
6045.98 1981.34 1981.34 1981.34 1981.34 0.259529 0.259529 0.259529 0.259529
5988.81 2160.25 2160.25 2160.25 2160.25 0.251058 0.251058 0.251058 0.251058
6994.8 2388.44 2388.44 2388.44 2388.44 0.227571 0.227571 0.227571 0.227571
6783 2256.48 2256.48 2256.48 2256.48 0.236948 0.236948 0.236948 0.236948
7390.91 2500.93 2500.93 2500.93 2500.93 0.220084 0.220084 0.220084 0.220084
6962.35 2328.31 2328.31 2328.31 2328.31 0.231782 0.231782 0.231782 0.231782
6825.28 2293.46 2293.46 2293.46 2293.46 0.240436 0.240436 0.240436 0.240436
6263.28 2101.32 2101.32 2101.32 2101.32 0.266294 0.266294 0.266294 0.266294
6668.37 2239.5 2239.5 2239.5 2239.5 0.247184 0.247184 0.247184 0.247184
6659.24 2251.12 2251.12 2251.12 2251.12 0.246644 0.246644 0.246644 0.246644
6724.94 2281.88 2281.88 2281.88 2281.88 0.244008 0.244008 0.244008 0.244008
6705.05 2291.81 2291.81 2291.81 2291.81 0.244775 0.244775 0.244775 0.244775
